,entname,punish,punishlabel
845,b0388a7f1954297eab4fb28b64d16634,1,处罚次数少
846,6e6385e9033705d13eda2e310854524c,1,处罚次数少
847,722ca9265b06a1f271872e549ee230f9,1,处罚次数少
848,3789f30e6c63106c4a78e9db19480f2d,1,处罚次数少
849,e65aa5927fa59e8cbe4af54955d7c1fb,1,处罚次数少
850,3caf146ccb3214f2f584aa73e4cb0ee3,1,处罚次数少
851,ed0e8bbb64b214cc0f396c1647682be3,1,处罚次数少
852,6bce02c048907bbd41d6a33dc6fc5a2c,1,处罚次数少
853,a4de4d1f3c3f2d5ebd49b143c1c2e65e,2,处罚次数少
854,2f670961668ac5199b0f53682a1a889f,1,处罚次数少
855,df4b06ee2d1407868f99ca4259f4aa71,1,处罚次数少
856,095e0492d173e60c2229b661a2a6e603,2,处罚次数少
857,26c4d46e53204819f7994f6f71f48edc,1,处罚次数少
858,0cffebe1d2e4901a09713a50cf2c07bb,1,处罚次数少
859,a9763cafe0596a7a347662d5afe6f919,1,处罚次数少
860,0049e1e3bc94370a676346608eaa49a6,1,处罚次数少
861,d3a25305e71986b24cd04bc36dbc7365,1,处罚次数少
862,64a5bdb27610ee830e58f01142b51c0b,1,处罚次数少
863,f3e351f9fb03fcc3654b040e8e027fd5,1,处罚次数少
864,497085967a0c144392eba9c23b6017fc,1,处罚次数少
865,b85327f8e85b984dae9ccf6e57cba556,1,处罚次数少
866,520bf661299b16ed99b9f6dd5998c9d3,1,处罚次数少
867,aa14486105ee41f9b9f730e227b6f07b,1,处罚次数少
868,615d0a069e18519abadaa2e82c8ba423,1,处罚次数少
869,377feeb5f233ecc02e59b7e6cb9efeb6,1,处罚次数少
870,0b0530638a975ce25ee63c7e1c17dd82,1,处罚次数少
871,8c07858f19da008cce8fd94da78390fa,1,处罚次数少
872,17d6b2b08a7c96b78805b822907bb086,1,处罚次数少
873,4967da702361c0a68869a47523acd8f3,6,处罚次数多
874,261ddf82896c654d87a8adb270de347c,1,处罚次数少
875,a036f647ca329a04f4071b3f95a201c0,1,处罚次数少
876,375d82741070d6b3e2be1eab4bc24423,1,处罚次数少
877,8a8c2c90072f1f73cfe520ac1ab36478,2,处罚次数少
878,09ceed600312f5f34a78eb58927d5990,1,处罚次数少
879,56030bb96b4fefb1f41b2ea11dbfe8e6,1,处罚次数少
880,9f631e976666f45e0cc1330de59b8ed8,1,处罚次数少
881,1fb2562f7b724d6201701239573e821c,1,处罚次数少
882,3cbce9ebfa17d529e1ae5d250e5f5292,1,处罚次数少
883,7a99d2a1e0796e2112cb299d63a38a04,1,处罚次数少
884,7e01178cf1047180da30a62998b9d5b9,1,处罚次数少
885,7fd1974d4ff689acf1faf4d829c91e26,1,处罚次数少
886,4a8fb5e400b579146d0dc5dd832b9311,1,处罚次数少
887,0cfe59e170c219901bbc7a55705553a7,2,处罚次数少
888,e3674763a7aae1973d1990395989b9c5,1,处罚次数少
889,f8b7b990a6adde90510f1ccd19a92d9b,1,处罚次数少
890,c27b7cd98e0431c3a65fe2e9a549e19c,1,处罚次数少
891,2baed9e4e45f4c57edca4f898dd7573f,1,处罚次数少
892,3cab3fefe591b5567e2192992f4fed24,2,处罚次数少
893,b59d74d462903eb561d25410ec6b2f1c,1,处罚次数少
894,bc051176d08cdc8028d70e0cefb2a692,1,处罚次数少
895,ad7c39f951346389a7008112c8e6ca60,1,处罚次数少
896,d050521aefff3275640a7b232f2db62f,1,处罚次数少
897,32aa62eca00319774307f39238cf9ae3,1,处罚次数少
898,e5f9047657c0fc1226f9f2f8025cfc01,1,处罚次数少
899,4f843746bb4e6c2ec1a203c41c68086a,1,处罚次数少
900,d484e59cb9200cb09d1cff63fbf27def,1,处罚次数少
901,be7148d9ff7ff8a8a7c76256663436d1,1,处罚次数少
902,bdd36c23d76f38867d60ca47e69d9b46,1,处罚次数少
903,66fd8ca23c074cf2c528b7e23b3abd4a,1,处罚次数少
904,482c022c4104f0744ed4effa73e45253,1,处罚次数少
905,92d1ab48b1cef2c3d194c292afd5d815,1,处罚次数少
906,87d142f5a273abebd00ab1b95da657eb,1,处罚次数少
907,d7a53be04656e8aca9751afa7c43e7cf,1,处罚次数少
908,24eca9f1bcfd5d472cf9ce46aebab51b,1,处罚次数少
909,8244cb5ce10b73869a53e895d0e64dd4,1,处罚次数少
910,4491537c97994f1706ee31c0a68b7287,1,处罚次数少
911,a50192ddbd8f63e83f9b0f149832e005,2,处罚次数少
912,4e4331364ff0055f73e5e9eb2c8c8345,1,处罚次数少
913,efa0be9f990a7a2fb454db5c2dd16f73,1,处罚次数少
914,b3d9ff3a78ff577705c247ca8e142a59,1,处罚次数少
915,3f6bf70397094b1b93eb549363570a5a,1,处罚次数少
916,f141bb1bdd60ee1667c7110c3dbded60,1,处罚次数少
917,29f414ef3c2c9d34000a2c37f78cc87b,1,处罚次数少
918,f65f487d01682af18cd85cad4a314155,1,处罚次数少
919,58be358984e20ccccd2f6e0c8cdb73c9,1,处罚次数少
920,8cb05e3c397dd560cc643929db2bb8ce,1,处罚次数少
921,3c44151eb80f9be51b3cf9178292fad9,1,处罚次数少
922,ebc9e192ba17fd128b1b24ce89dd62f9,1,处罚次数少
923,1f0e80cdc70b9494a50fb2e27f755e80,1,处罚次数少
924,5f624bbf1d3fc1cc056984b40a944897,1,处罚次数少
925,e3b43b492eb41cdea692949d17590447,1,处罚次数少
926,dd1ed5f6e50e90b0258636d28ba28d40,1,处罚次数少
927,a771492bf1e6167b1d34687b48955fba,1,处罚次数少
928,6bc157c8c89ca481e49f1a2b07795eef,1,处罚次数少
929,4d7e371807f5ace0ffc24a4a59b140e9,1,处罚次数少
930,952adff23df5ec81f195624351e0fa4d,1,处罚次数少
931,8556d74e85795eb4b8e04347567010ac,1,处罚次数少
932,a68016982b1cfb1715ed3a6c11dd0c10,1,处罚次数少
933,cfd85e03e154dab2b86911f77e7c82bc,1,处罚次数少
934,de301fdb462c65113a96511e4799bfdb,1,处罚次数少
935,4ff903a8c9195ce328c5100c02b5466b,1,处罚次数少
936,921a8cd9a5154c8bf64df10260da498b,1,处罚次数少
937,4f2b400d2f7e16c071ad87b9aca18110,1,处罚次数少
938,999b75fd8f688de4b9d9c2c14b298b81,1,处罚次数少
939,d551b1d2bc28754c3144ac9f60481694,1,处罚次数少
940,77ef07e45ca2491fbf9744c805ec36e2,1,处罚次数少
941,d6d85f25e632619b3592075753f7993e,1,处罚次数少
942,b76db9c401244f2511bbda28ded6e812,1,处罚次数少
943,e16496ace67ea4cbdf4fd69f31ee3679,1,处罚次数少
944,a83c62230e95cae19538956300a09b06,1,处罚次数少
945,88c9347385ca7627cf5c57dcac25be69,1,处罚次数少
946,82df88fc6c9e8dd01ae924d1c9d9c028,1,处罚次数少
947,7c3b5786a1c9d9213807ddcca623e1da,1,处罚次数少
948,35a0701c758640a71616ab254cfc689c,1,处罚次数少
949,efab30d63ad0ab9c02f0521219519628,1,处罚次数少
950,e6ae065efbf0b9d33399516f14953783,1,处罚次数少
951,70ee514aa1ae5d9cb91ac1294ea27f01,1,处罚次数少
952,8efb194fad9e93b11fa5be2bd25c2028,1,处罚次数少
953,4a97f63fc814df8bffdad2e24c8f6f5c,1,处罚次数少
954,9aa466943dfbfde20eb22d5450e1c04b,1,处罚次数少
955,6628cfca87ea5afc84b36f59d55c3513,1,处罚次数少
956,ce3d4567b631a1942dee21789e5fdc63,1,处罚次数少
957,0912d0f506596fecbaf9a62e843492f6,1,处罚次数少
958,e317713725af8798941431942412338d,1,处罚次数少
959,7d2fe4062bf7799d26fcaa662d2cc90f,1,处罚次数少
960,6c3b2297cb3dfb172d239bed45cc2c42,1,处罚次数少
961,22e1c782362c76dcc9c81f9233b0ca19,1,处罚次数少
962,4486a504e9f1f30b99c698cf723ec64a,1,处罚次数少
963,4ad9bd3a8896e0d999310ebc70b973ff,1,处罚次数少
964,95d3783b0d1817d61bd64640a1f1b7a9,1,处罚次数少
965,ebed76add8cd3439e52852159d1e33c3,1,处罚次数少
966,2c25fc31c6df169e820917ef8f444ef3,1,处罚次数少
967,e5dc868b920f42e78b985cbced1fb826,1,处罚次数少
968,71c1c3555f8df9d1faf53c684c60fec5,1,处罚次数少
969,5f32d581a5a4031c0be443db5ecba3e0,2,处罚次数少
970,2fd8c72f13733e16a47307a03b6cc14c,1,处罚次数少
971,5e0c92b763d381ad19e165a6d85ab047,1,处罚次数少
972,53d4b7886448624014388b4a6c361483,1,处罚次数少
973,24648e5002ef2d89852edfd701c61b9a,1,处罚次数少
974,64f45358245cd8def350bd17c5f58119,1,处罚次数少
975,9f9f7b7f104f8ae7d2f825bd95716b33,1,处罚次数少
976,9fa4ffa4694dfcc76c7c5980ffcd2bd9,1,处罚次数少
977,6f25dbc92a4752c16c6b8aca7de19b2f,1,处罚次数少
978,14a96e75c417085ef5652dfe148447d0,1,处罚次数少
979,d90e2b727258faabd1c793aa7fe2f234,1,处罚次数少
980,1bf01e76a43003dbdfd6e538936f920f,1,处罚次数少
981,b93c051f26402c4723007d9bd125fddc,1,处罚次数少
982,41e8c7c539b42a8ff4d0abad112a2eff,1,处罚次数少
983,54dde4f5e50cc3c234963371c68181e2,1,处罚次数少
984,ff07d2872fd8b5795a681c9fa0fdebab,1,处罚次数少
985,e05381c611b850255295283f1e9ce982,1,处罚次数少
986,66ba3929084c8b867305b5121b371b22,1,处罚次数少
987,c5cafacdada95d9c5e85c69b2c4f69b8,1,处罚次数少
988,95550e468c919f7e8630d858217b1466,1,处罚次数少
989,591d6c339474105d17f571b88d5698b4,1,处罚次数少
990,6ce4d4ec9349245e62a79d1acb68ff9e,1,处罚次数少
991,d94ce62e0cbca2884d7187fbe41d3001,1,处罚次数少
992,5568e8e7160512d85736367aa602e075,1,处罚次数少
993,4a46b5ade7cba524e9fd225e6063480b,1,处罚次数少
994,3f3b0cd15cf9cea037f97ba5f1520d0d,1,处罚次数少
995,d33c0bc5833e734957fb43d044f676ad,1,处罚次数少
996,6d27747dfc889d4dedc8c093620f7bc6,1,处罚次数少
997,a8ca898ab69af45c50d1b6228067754c,1,处罚次数少
998,12fb48f8b698e958f2387b4d7331fb61,1,处罚次数少
999,0c240526f320468907fed94b8f464457,1,处罚次数少
1000,9fd0715d3b8372e009b428eae73efc06,1,处罚次数少
1001,158e6e2a136b894f4524fb78631d5d4b,1,处罚次数少
1002,e55e4a2ebb4660f51ad2a11d15367abe,1,处罚次数少
1003,e1b18382f269e4d805ccaf27df56cafc,1,处罚次数少
1004,89dd075f97549d94d128f83d7a762d64,1,处罚次数少
1005,9bfd4bf80b04c6ae1c615473f69ae6a5,1,处罚次数少
1006,8625a3f4fce8e185f6c955b8f3e0fe2d,1,处罚次数少
1007,2fe5838ba9e44104737047229b38c35c,1,处罚次数少
1008,2a4d8b9cbf6967c238038d133bbcd3bb,1,处罚次数少
1009,0152c88dfdcf0c46aa458c3cffb3e631,1,处罚次数少
1010,b2275eb8f447dc6ad3ae6db5822260e0,1,处罚次数少
1011,243cf61558c56b00c306252e8b0df750,1,处罚次数少
1012,8ea040d5fd3d26c7c415b44f0647de0c,1,处罚次数少
1013,46948540a485c206c13d63595977d9c6,1,处罚次数少
1014,fa8a807e6b7b55ce2e1636935d54cc22,1,处罚次数少
1015,6889f7acc02fea5b23efc4a4951bd58f,1,处罚次数少
1016,15d996288bb93ccf54047f518e6920c7,1,处罚次数少
1017,2bdc6fa8a83d57ac925a606fe77bc35f,1,处罚次数少
1018,858266bbb9589836f3785c215f6f832d,2,处罚次数少
1019,3c727156972f4ccb826e3fd739bf2305,1,处罚次数少
1020,ad48be6d116753cb71d51f2412022dbc,1,处罚次数少
1021,c90e17f7d6ddf3a96c2753e0439f64ae,1,处罚次数少
1022,7d2fc0cc9c8868ff6d04aa61a0760394,1,处罚次数少
1023,8eeef72e98aa4eec59da0872ce1da66b,1,处罚次数少
1024,3614d7fd15b37a891df9125a7442a53c,2,处罚次数少
1025,fa5eda1373c290e0aa1d524411d57478,1,处罚次数少
1026,0a5063eedf355875e6bf70467c2ecebb,1,处罚次数少
1027,927113d73d16c9eae86309c741f1ec6f,1,处罚次数少
1028,668bc19a4a109d632ccd964d98687b8a,1,处罚次数少
1029,1c2e19e1d07594ab64fcebe8d7ff87c0,2,处罚次数少
1030,1c7191c85c55963366655d801febcac8,1,处罚次数少
1031,89b5341221efb2be933f15fee79037eb,1,处罚次数少
1032,c22129c9130dab36ac3d3a050aaf0160,1,处罚次数少
1033,8fdbacd1c83094315cb2edf7039f31cc,1,处罚次数少
1034,8bd1cd373b084a0afd3358a87b57655a,1,处罚次数少
1035,a79221418334f118b3bbeb0334cf11c6,1,处罚次数少
1036,f20c814e5883d81aacb18594c5448042,2,处罚次数少
1037,023a3ade0586ea023246d517b39a0fd7,1,处罚次数少
1038,27f0c86b8256d05ee938172e0029d11d,1,处罚次数少
1039,980aa017ad23e1fbe1c13a5403e9ffda,1,处罚次数少
1040,59f984e250c2910637d4f9106746fde1,1,处罚次数少
1041,57244b5b824f770cd911f9f5cd1c2faf,1,处罚次数少
1042,9e261150a043f43771c1364101d72108,1,处罚次数少
1043,26307ba4788b375cce5f17fe322e1924,1,处罚次数少
1044,c6ed3919e19fc407f8660024b2da82b3,1,处罚次数少
1045,2f98a3556b5a5ca78904d614af785695,1,处罚次数少
1046,0412d8a983f7d6a4f74102aefdada2d2,1,处罚次数少
1047,6e3a57f12df39e86201137a9f2a47c7d,1,处罚次数少
1048,912054b57fe13f8be5cc2d666d8fd370,1,处罚次数少
1049,8572edb8b39eb84b1e86bb0a7555bfec,1,处罚次数少
1050,9e31b2b4bfc66cce9a40d679ca06cca0,1,处罚次数少
1051,960fb45bf893fd31aeff99b2e006a227,1,处罚次数少
1052,8998adfd326ae216473d9d65b74db351,1,处罚次数少
1053,a0830aa694576d878af6f047e7d019da,1,处罚次数少
1054,58c10948aa12e83857cb8d9395404313,1,处罚次数少
1055,78ad0b58e34edf5f6320dabc3004c3ec,1,处罚次数少
1056,10d6936a5d466e6db58e441e65bc6c6b,1,处罚次数少
1057,49d7d281e7cd49aeed4ce2f35007e8af,1,处罚次数少
1058,ddec0d648f2fc864e160157c9e149185,1,处罚次数少
1059,d1909818f86d2ad74a7dbf0672d0f09f,1,处罚次数少
1060,eb05cb55b9f466770a34e2c2756ea220,1,处罚次数少
1061,fa11b3583291c0cedc5a05263145f4fd,1,处罚次数少
1062,e70c59f70279b4e1eccf66d77a1bda11,1,处罚次数少
1063,62981f680014d408dead2d30dcde2eab,1,处罚次数少
1064,01c488f2287142f2233881ba329d1458,1,处罚次数少
1065,03b59ce237cd6a88eadedbfdb8ebdaf0,1,处罚次数少
1066,594a9e2f4931d858ab5a368bcb42ccaa,1,处罚次数少
1067,93c51e28289d295cf6e86bdb1caec617,1,处罚次数少
1068,6784fce8f6522c42b1f2f2de72533340,1,处罚次数少
1069,2cffb4162b3dffb531b33ec94027d5c0,1,处罚次数少
1070,2c2c59ee99a0b504cb1a423fb2edbe1e,1,处罚次数少
1071,b0c6e8cf8788e25eefb4ab3dd23d6114,1,处罚次数少
1072,4fb8bd8fbd2fa846c54dcbf968d04f63,1,处罚次数少
1073,f03c84244813cb66941b821142ab8144,1,处罚次数少
1074,19491dc9e28269b2ddd1e1125a7d5560,1,处罚次数少
1075,af02e5f8cee255bcfb71389c9dc10eea,1,处罚次数少
1076,a88f66b861e3dc7a8d4bdfd0ab810646,1,处罚次数少
1077,52306c440912e3ad99bc49279e687a07,1,处罚次数少
1078,96fb412149fb1a2fd484aebdd441f73c,1,处罚次数少
1079,4ea6239180bc98c9978c10b3a280baab,1,处罚次数少
1080,6428f5029118259a009f816bbd037df9,1,处罚次数少
1081,fdae7ca086cca8998fe1941d936e18b5,1,处罚次数少
1082,34234862a8a5a3fddcfa6c13068d7017,1,处罚次数少
1083,1cced35d12ca70bd51a15cd1ece3c6cc,1,处罚次数少
1084,0ef3327926c2cbe155439448dcb482f6,1,处罚次数少
1085,a6c93cc5fe278ffb013320f216262353,1,处罚次数少
1086,87f7650ec23dc5be3b4b522210671489,1,处罚次数少
1087,28493da40e9d033c225054595133a44b,1,处罚次数少
1088,8c0a1e608cace4633107e0564bacde0a,2,处罚次数少
1089,3368a11ad46c12baa9fbda1f0ab7ca60,1,处罚次数少
1090,fc2697d235f6246d765156f9ab96cfd3,2,处罚次数少
1091,cda17846114013b815d1d95df2897310,1,处罚次数少
1092,b04dcbacb485843fbbe8726b0da8de7c,1,处罚次数少
1093,3fb961ad23b05e35a5e756738d1eff5d,1,处罚次数少
1094,a1eecc20d00bb1870ed42959efc74aac,1,处罚次数少
1095,37ba586714174ceb05394d7c47e6758f,1,处罚次数少
1096,5bff4fc4efdc29878b5ecf4dc019c54f,1,处罚次数少
1097,ad80e6302699ab9e944f924176688ee9,1,处罚次数少
1098,c2f9bb32ca0592abc6018db2a0012512,1,处罚次数少
1099,2b137577e0a54446dc19dbd08acfa239,1,处罚次数少
1100,fbea9e8b811c7b91771cf069a8d72d13,1,处罚次数少
1101,f275b3d53bc9e039bc38f49dfbb09529,1,处罚次数少
1102,ba5132abdf8b459ebcfe207fe005c6ca,1,处罚次数少
1103,304b5d221c77c471978e88cd69bf9aad,1,处罚次数少
1104,4c50a33e5c951a9360d971296e871133,1,处罚次数少
1105,77c1219394757cb574235572d08640ac,1,处罚次数少
1106,a4b45cc3ad1e302fd65fc58ad467c403,1,处罚次数少
1107,d7c4c2e2d71cd5ee6d02b8e1f7863cfd,1,处罚次数少
1108,26f31362e93bed66d4ff00ecf6870c11,1,处罚次数少
1109,70688b471ea07e780ff54da66ba1c76f,3,处罚次数少
1110,5a94087c2281a44b2efc5fcf62871d00,2,处罚次数少
1111,331c1d4805decf4ff8e14f277af6fd99,1,处罚次数少
1112,754580d1fb8f400873360a969d6da699,1,处罚次数少
1113,f7ad6333dce97e5a7d5ba24932f9b9a0,1,处罚次数少
1114,a227d7c7d0f9ca004ae420a16412afcb,1,处罚次数少
1115,31e70737f40853d79fd7b7ed0c6a0525,3,处罚次数少
1116,4820cf65581bb656255eff889abcfe36,1,处罚次数少
1117,ecd9b53f2cf9562857a7f3d8478f48d3,1,处罚次数少
1118,62ab38ae27956e744499c8dc7bf7a2a6,1,处罚次数少
1119,473c5035fdb6fa359b8630b797ca23be,1,处罚次数少
1120,5141c656c5d063dfb52962bcddaf7e7c,1,处罚次数少
1121,613a3c11ae229b59c16de19c2588671e,2,处罚次数少
1122,506f12d60e1aa6b14625acc366eabad9,1,处罚次数少
1123,b6688e6b22e0c8b6f88c18bc3a468233,2,处罚次数少
1124,77f701718284b7b8f57f5fa24e4202df,1,处罚次数少
1125,6f3ec95008dc483444d96efc7b10460c,1,处罚次数少
1126,72d40ba049cdd43f768ef388606d0e86,1,处罚次数少
1127,ea23120185334db0a5665721f92f2bac,1,处罚次数少
1128,5af19e83d62d1570aaf681bffa633c74,1,处罚次数少
1129,c745f4c694f6a485161ce5e69890db48,1,处罚次数少
1130,9c4957e82d0ee0ed1e9438b76fdfa7f2,1,处罚次数少
1131,72efbca6dd8e32fbf73ffddf9d548ee2,1,处罚次数少
1132,844e0e1bb567c55a5139b0b9804bf93c,1,处罚次数少
1133,80c289b8431987fc1e650dd3c4e1844f,1,处罚次数少
1134,951d270cbef659f33bc8db49df495cb1,2,处罚次数少
1135,df8dd9b855185fa4dacc454af0a3a2e5,1,处罚次数少
1136,6ef4623e8fba15415634fa02f7395562,1,处罚次数少
1137,ccd8ed31660b3ec20a1a487404257dc1,1,处罚次数少
1138,739f434b298d0650acb6dc8ea7847fa8,1,处罚次数少
1139,52fcc8a941fe67ef4022940d0f2ee56e,1,处罚次数少
1140,0d3e1e071560a2d09758b70bf4bc5210,1,处罚次数少
1141,993703d107f6c76f9b2f29a85e79a356,1,处罚次数少
1142,c7b1bc2975b1bd1a4ba40c2dc4a6081c,1,处罚次数少
1143,6ce7f4148272c1e4ae4d053005ef59fe,1,处罚次数少
1144,a8b94c5f50e006a22908cf9f86a36a3a,1,处罚次数少
1145,9ab0e367d37670bc755533c8e57ca605,1,处罚次数少
1146,4b914706075574f187b2e1f14f0e0c68,1,处罚次数少
1147,fa8d134c8946a36f82cd8a2b57cda8f6,1,处罚次数少
1148,429027f30fabfdb8c0edcb410459d87c,2,处罚次数少
1149,dbc770184032808dc6a5edabe2df9879,1,处罚次数少
1150,89ce9ed9af0982c62bbc3a68368b79b3,3,处罚次数少
1151,c6efbf22f0cbeb5b67cb106bc043d02b,1,处罚次数少
1152,da1d44c07e31c0e6879cd7565770a4f1,1,处罚次数少
1153,fc69e5c9d01a0cf84276384f6a4c26f1,1,处罚次数少
1154,bcfb20e61c29f442b2c3a8b5f566a27a,1,处罚次数少
1155,2949fd2db294a434826bce8307b80881,1,处罚次数少
1156,b04ad30f02009f38c4ed85a8d4328373,1,处罚次数少
1157,aeabb6217d25fc9974eab272bc28c5c8,1,处罚次数少
1158,4314c8d0244cefc1b3d4b9fb4be9a2ee,2,处罚次数少
1159,44168b7b914ed7c8dcb998a5c51a5582,1,处罚次数少
1160,35e3313fe57dbf07692438f5e274b8d8,1,处罚次数少
1161,69bd76f7f763fa81820ca35682b15eca,1,处罚次数少
1162,32c909218eddb60aac249cc5e3fb6999,1,处罚次数少
1163,14ed6b2a4253d2db3bffb951e0647cba,1,处罚次数少
1164,427a46c517370082982d4002c32fe967,1,处罚次数少
1165,1770ae251a4628b4afe1da30e107fb9a,1,处罚次数少
1166,a6ab41d4af8e3383a8828cbfac776a7f,1,处罚次数少
1167,5edf2989de372786058734e4a55c8855,1,处罚次数少
1168,f4f4589bc1ef93c8a9fe0427c3e80f93,1,处罚次数少
1169,e115acc27e15196a173fa8476c88fbc7,1,处罚次数少
1170,5cb53e1015537d2d500cadd2259a4f7e,1,处罚次数少
1171,cfbf7baf7eec18e557f18df3745a25d7,1,处罚次数少
1172,8fba535d81069e79052e1ec65ccd3520,1,处罚次数少
1173,1f0d0a7c1013bf765483e1c722c682d2,1,处罚次数少
1174,6ffa6ee377c8a44c9f679f91c58b16e5,1,处罚次数少
1175,482ae1da22eb2e2cbd67106a7d4a7fef,1,处罚次数少
1176,80d45b635f791f16b015cce9f7cfd0a8,2,处罚次数少
1177,87023ba6ba626fe1937cb2b51c6c754b,1,处罚次数少
1178,f71d9da19eff76af8040ad99cbeab292,1,处罚次数少
1179,d77cf855d6f5cb8462622e75f2ac8e70,1,处罚次数少
1180,ff5e4354608b2642765225d49b50fdae,1,处罚次数少
1181,e082fb2df89560f1df15c4384859f317,1,处罚次数少
1182,fcf8b09d50eb301b9f6baef36a1fae4c,1,处罚次数少
1183,9ffc6a487c3a2474aa80bcb82e3aefb0,1,处罚次数少
1184,a266c63f6f54e3783eb3cf75837e6c47,2,处罚次数少
1185,58008d5454d6991cea49f44a0c7db4bb,1,处罚次数少
1186,ba1402ce8506c6e67f2425af2be5c92e,1,处罚次数少
1187,9ce153c5acc90dd6ef190edf692af7ac,1,处罚次数少
1188,c1d324d5f05c3e2feafe564736721bb2,1,处罚次数少
1189,2656bb61144ef05df01f3d2b7e39a462,1,处罚次数少
1190,61d431f350b412e84d8540e4c1c1abe0,1,处罚次数少
1191,8c814258201b055963ac3c5423dbe3e2,1,处罚次数少
1192,977379e63564906a6de4cfcc9fbdae81,1,处罚次数少
1193,2d6e4682c0bdbbfdad30c2730bf11eb6,2,处罚次数少
1194,332901a96d77e08317fb5ece2dac1250,1,处罚次数少
1195,1369851ca21ca7eee4ad3db4874e317b,1,处罚次数少
1196,68086c7e88492e9d9c62a66773788ec7,1,处罚次数少
1197,b17c528e64ab28b844d0ded40a476594,1,处罚次数少
1198,e6a3ee9373fbc1a99f80cfd617531e74,3,处罚次数少
1199,27f10e8c647f5580d5080e69acdda998,1,处罚次数少
1200,af236c4f550e0786dda31200d19c43be,2,处罚次数少
1201,b621b4d2492f4a3202d057d676f32b11,1,处罚次数少
1202,15391552615f4d0d8ad74d2784a634e8,1,处罚次数少
1203,85b324a8598b5c466db5ee3fdbaac089,1,处罚次数少
1204,e0da13a91d9de5a057db4a6fb5c93856,1,处罚次数少
1205,337ec2d7b530bdd7b75b006e55ed743c,2,处罚次数少
1206,a04103f3a4e959a090fdd56457493937,1,处罚次数少
1207,901cc550ff29a8750cea88ed4099d041,1,处罚次数少
1208,9d835bc701ece3e2bbf96a233b258c5f,1,处罚次数少
1209,89d09f80cb041f9dec6aa86ad6c4d54b,1,处罚次数少
1210,5ffad3c172fea6481a259d45cae3d2fd,3,处罚次数少
1211,ba0d95e1ca3a272dd99d2f52aae869c3,1,处罚次数少
1212,d3336cbb77d2341c4ee59f1e00a50122,1,处罚次数少
1213,ee01c96cc664f64fa59955b269d82833,1,处罚次数少
1214,89bc4d5a05eec33d7b811b9dc241bc48,1,处罚次数少
1215,c02f1e8dc239221cbdb1ecc5e7e7c307,1,处罚次数少
1216,b8c93e2815b5e5ba0379f593d2ece1cc,1,处罚次数少
1217,05e97324910a1b87182303bbc268e0d3,1,处罚次数少
1218,fe0d9a731074f21d0f856f9077ec6026,1,处罚次数少
1219,7ff3dc0b39259d08a1c44d0bbfd276d3,1,处罚次数少
1220,e4fd035604f01d8b122c0aa3e8ff02ba,1,处罚次数少
1221,77585882a42cb327ba037352c87f3c3c,1,处罚次数少
1222,0d63475fc31b06ec8aea923804a70ed2,1,处罚次数少
1223,3aff4525e3bcd7a080e430b5e15b73f0,1,处罚次数少
1224,7804506de61538c85df1f40b85ee7ac8,1,处罚次数少
1225,fa54c7e493159abf9d68ffac9ab9068b,1,处罚次数少
1226,305f3f85e635f2a0c5d94137c0fe40ed,1,处罚次数少
1227,0332c756b4f6c076bc527dc22e652df5,1,处罚次数少
1228,bb420424e9fdeb32f904c9a4492292f7,1,处罚次数少
1229,3a1815f81c3ac6d5123e6a2e2f799b75,1,处罚次数少
1230,45932df1a126006980ae48fec8bac736,1,处罚次数少
1231,301efd1fc488665998d97993c12168dc,1,处罚次数少
1232,ea4582eea71860c5120c608ea57b2fa2,1,处罚次数少
1233,69b7c0242cef6de124e5c8b7dba6059d,1,处罚次数少
1234,c3cc9d9e5f5afd117b9ef7a43819a79e,1,处罚次数少
1235,aa89791f3d744288b2d2f0a180c84109,1,处罚次数少
1236,3449aa8b814d5a96462ebca8413c4240,1,处罚次数少
1237,41f20059ae610c52fb26d0420d7152b6,1,处罚次数少
1238,56705878802e0e49acf949a241c77fa4,1,处罚次数少
1239,c205c4ae9c897177f4a16a062bc5db67,1,处罚次数少
1240,dd28162599eabaa8866239cd50c08b0d,1,处罚次数少
1241,1b1198f2157777759cf1e9541891f83e,1,处罚次数少
1242,e19441c6b892f79580e854e616847d28,1,处罚次数少
1243,1a8c0388d874ce62d8ee7cbf9e5c6577,1,处罚次数少
1244,b437b52a73e4cb60f1bdf01c8d34ca14,1,处罚次数少
1245,6adf5296b2f6a0529d1851bd1cece5c8,1,处罚次数少
1246,217628a7e408fa41e0ae9ea3be44d3da,2,处罚次数少
1247,7a914aff2b51c3720c4f327eb13618e4,1,处罚次数少
1248,7ddbe2aa5c9ad2205d3a9d8b8c4d356c,1,处罚次数少
1249,6cd1065d27d51dd06b86ae55e3d7c18d,1,处罚次数少
1250,bd90f3791a70c4844304a4ec24a8c116,1,处罚次数少
1251,749a705daf89002a999d04662c6961b5,1,处罚次数少
1252,17904b620ecedc239e605002a50af3ec,1,处罚次数少
1253,9a3fd429d81ebe2b437a55537bf2fdf3,1,处罚次数少
1254,ee7fc95483a25b3030ce427c136164b0,1,处罚次数少
1255,b627b3a0e66a3360ece1d78caa17665b,1,处罚次数少
1256,e5585a2b109ed4b0a7d1760f6febf813,1,处罚次数少
1257,6025fb3e1608617c470d2f110a7af114,1,处罚次数少
1258,c2308028f00871dfeb9c049a278eefc4,1,处罚次数少
